team,name,url,style,batting_style,bowling_style,avg_age,bat_ave,bat_sr,bowl_ave,bowl_econ,bowl_sr
Afghanistan,Hazratullah Zazai,http://www.espncricinfo.com/ci/content/player/793457.html,Opening batsman,Left-hand bat,Slow left-arm orthodox,7655.5,22.87,92.89,203.0,26.0,179.0
Afghanistan,"Gulbadin Naib, ",http://www.espncricinfo.com/ci/content/player/352048.html,Bowler,Right-hand bat,Right-arm medium-fast,9235.75,22.349999999999998,71.65999999999998,33.56,5.170000000000001,38.9
Afghanistan,Gulbadin Naib,http://www.espncricinfo.com/ci/content/player/352048.html,Bowler,Right-hand bat,Right-arm medium-fast,9412.041666666666,22.35000000000001,71.65999999999995,33.55999999999997,5.169999999999995,38.900000000000034
Afghanistan,Dawlat Zadran,http://www.espncricinfo.com/ci/content/player/516561.html,Bowler,Right-hand bat,Right-arm fast-medium,10108.655172413793,20.080000000000002,79.67999999999998,29.240000000000006,5.319999999999995,32.900000000000034
Afghanistan,Shabir Noori,http://www.espncricinfo.com/ci/content/player/307653.html,Middle-order batsman,Right-hand bat,Right-arm offbreak,7065.1,19.099999999999998,63.65999999999998,202.2,25.4,183.4
Afghanistan,Nawroz Mangal,http://www.espncricinfo.com/ci/content/player/318334.html,Top-order batsman,Right-hand bat,Right-arm offbreak,10466.041666666666,27.109999999999985,75.32999999999996,29.369999999999973,4.810000000000001,36.59999999999997
Afghanistan,"Abdullah Mazari, ",http://www.espncricinfo.com/ci/content/player/390752.html,Bowler,Left-hand bat,Slow left-arm orthodox,8682.0,3.0,18.75,24.5,3.06,48.0
Afghanistan,Mirwais Ashraf,http://www.espncricinfo.com/ci/content/player/387420.html,Bowler,Right-hand bat,Right-arm fast-medium,9519.5,14.329999999999998,71.27,29.55999999999997,4.060000000000001,43.59999999999997
Afghanistan,"Javed Ahmadi, ",http://www.espncricinfo.com/ci/content/player/308235.html,Top-order batsman,Right-hand bat,Right-arm offbreak,7583.5,24.89,76.21,36.75,4.83,45.6
Afghanistan,"Mirwais Ashraf, ",http://www.espncricinfo.com/ci/content/player/387420.html,Bowler,Right-hand bat,Right-arm fast-medium,8941.142857142857,14.33,71.27,29.56,4.06,43.60000000000001
Afghanistan,"Khaliq Dad, ",http://www.espncricinfo.com/ci/content/player/25905.html,Bowler,Right-hand bat,Right-arm fast-medium,9681.0,13.33,57.97,16.66,3.57,28.0
Afghanistan,Khaliq Dad,http://www.espncricinfo.com/ci/content/player/25905.html,Bowler,Right-hand bat,Right-arm fast-medium,9572.0,13.33,57.97,16.66,3.57,28.0
Afghanistan,"Hamid Hassan, ",http://www.espncricinfo.com/ci/content/player/311427.html,Bowler,Right-hand bat,Right-arm fast,9147.75,7.07,53.800000000000004,20.819999999999997,4.59,27.199999999999996
Afghanistan,Raees Ahmadzai,http://www.espncricinfo.com/ci/content/player/320284.html,Middle-order batsman,Right-hand bat,Right-arm offbreak,9179.25,29.33,64.23,199.0,4.0,201.0
Afghanistan,"Mohibullah Oryakhel, ",http://www.espncricinfo.com/ci/content/player/524044.html,Batsman,Right-hand bat,Right-arm medium,7451.0,0.75,10.095,225.0,24.0,217.5
Afghanistan,"Samiullah Shinwari, ",http://www.espncricinfo.com/ci/content/player/318339.html,Allrounder,Right-hand bat,Legbreak,8822.0,28.47,64.98,37.73,4.93,45.800000000000004
Afghanistan,"Fareed Ahmad, ",http://www.espncricinfo.com/ci/content/player/568136.html,Bowler,Left-hand bat,Left-arm fast-medium,8262.0,0.5,16.66,28.6,5.72,30.0
Afghanistan,Rashid Khan,http://www.espncricinfo.com/ci/content/player/793463.html,Bowler,Right-hand bat,Legbreak googly,6918.714285714285,23.470000000000017,101.39000000000003,15.080000000000009,3.909999999999997,23.100000000000005
Afghanistan,"Dawlat Zadran, ",http://www.espncricinfo.com/ci/content/player/516561.html,Bowler,Right-hand bat,Right-arm fast-medium,10508.684210526315,20.07999999999999,79.68000000000004,29.240000000000002,5.319999999999998,32.89999999999999
Afghanistan,Asghar Afghan,http://www.espncricinfo.com/ci/content/player/320652.html,Middle-order batsman,Right-hand bat,Right-arm medium-fast,9993.031914893618,24.0,64.72000000000003,30.329999999999963,3.920000000000001,46.300000000000075
Afghanistan,Aftab Alam,http://www.espncricinfo.com/ci/content/player/440963.html,Bowler,Right-hand bat,Right-arm medium-fast,8581.78947368421,13.199999999999994,69.47000000000001,24.75,4.879999999999999,30.3
Afghanistan,Amir Hamza,http://www.espncricinfo.com/ci/content/player/402245.html,Bowler,Right-hand bat,Slow left-arm orthodox,8772.125,3.2800000000000007,24.459999999999997,25.39999999999999,3.9200000000000013,38.79999999999998
Afghanistan,Karim Sadiq,http://www.espncricinfo.com/ci/content/player/319758.html,Opening batsman,Right-hand bat,Right-arm offbreak,10004.0,23.75,80.91000000000003,33.5,3.76,53.299999999999976
Afghanistan,Rahmat Shah,http://www.espncricinfo.com/ci/content/player/533956.html,Allrounder,Right-hand bat,Legbreak googly,8791.120689655172,35.900000000000034,70.88999999999997,35.25,6.0099999999999945,35.099999999999966
Afghanistan,Mohammad Nabi,http://www.espncricinfo.com/ci/content/player/25913.html,Allrounder,Right-hand bat,Right-arm offbreak,11130.588235294117,29.11999999999993,87.35999999999993,31.929999999999954,4.2599999999999945,44.90000000000002
Afghanistan,Samiullah Shinwari,http://www.espncricinfo.com/ci/content/player/318339.html,Allrounder,Right-hand bat,Legbreak,9787.191780821919,28.470000000000017,64.97999999999995,37.73000000000001,4.930000000000005,45.800000000000054
Afghanistan,Najibullah Zadran,http://www.espncricinfo.com/ci/content/player/524049.html,Middle-order batsman,Left-hand bat,Right-arm offbreak,8641.150943396226,28.799999999999972,88.19,198.9811320754717,6.0,201.49056603773585
Afghanistan,"Asghar Afghan, ",http://www.espncricinfo.com/ci/content/player/320652.html,Middle-order batsman,Right-hand bat,Right-arm medium-fast,10507.8,24.0,64.72,30.329999999999995,3.9200000000000004,46.3
Afghanistan,Hashmatullah Shahidi,http://www.espncricinfo.com/ci/content/player/440970.html,Top-order batsman,Left-hand bat,Right-arm offbreak,8233.333333333334,34.08000000000001,64.40000000000003,200.3939393939394,8.330000000000005,200.96969696969697
Afghanistan,Noor Ali Zadran,http://www.espncricinfo.com/ci/content/player/318340.html,Opening batsman,Right-hand bat,Right-arm medium-fast,9515.510638297872,25.509999999999994,63.420000000000044,203.0,25.95744680851064,179.0
Afghanistan,Noor-ul-Haq,http://www.espncricinfo.com/ci/content/player/307652.html,Middle-order batsman,Right-hand bat,Legbreak,6373.5,6.0,20.68,201.0,24.0,190.0
Afghanistan,"Najibullah Zadran, ",http://www.espncricinfo.com/ci/content/player/524049.html,Middle-order batsman,Left-hand bat,Right-arm offbreak,9028.2,28.8,88.19,209.4,6.0,216.0
Afghanistan,Mujeeb Ur Rahman,http://www.espncricinfo.com/ci/content/player/974109.html,Bowler,Right-hand bat,Right-arm offbreak,6337.64,5.849999999999998,87.23,19.490000000000006,3.73,31.20000000000001
Afghanistan,"Aftab Alam, ",http://www.espncricinfo.com/ci/content/player/440963.html,Bowler,Right-hand bat,Right-arm medium-fast,8799.833333333334,13.200000000000001,69.47000000000001,24.75,4.88,30.3
Afghanistan,"Zahir Khan, ",http://www.espncricinfo.com/ci/content/player/712219.html,Bowler,Left-hand bat,Slow left-arm chinaman,7385.0,0.33,5.88,27.5,5.5,30.0
Afghanistan,"Mujeeb Ur Rahman, ",http://www.espncricinfo.com/ci/content/player/974109.html,Bowler,Right-hand bat,Right-arm offbreak,6302.833333333333,5.8500000000000005,87.23,19.49,3.73,31.2
Afghanistan,"Mohammad Nabi, ",http://www.espncricinfo.com/ci/content/player/25913.html,Allrounder,Right-hand bat,Right-arm offbreak,11116.4,29.119999999999997,87.36,31.93,4.259999999999999,44.89999999999999
Afghanistan,Shapoor Zadran,http://www.espncricinfo.com/ci/content/player/319746.html,Bowler,Left-hand bat,Left-arm fast-medium,9675.783783783783,6.699999999999996,41.86999999999996,36.950000000000024,4.8000000000000025,46.09999999999998
Afghanistan,"Amir Hamza, ",http://www.espncricinfo.com/ci/content/player/402245.html,Bowler,Right-hand bat,Slow left-arm orthodox,8573.857142857143,3.2800000000000002,24.460000000000004,25.400000000000002,3.920000000000001,38.800000000000004
Afghanistan,Javed Ahmadi,http://www.espncricinfo.com/ci/content/player/308235.html,Top-order batsman,Right-hand bat,Right-arm offbreak,8450.621621621622,24.88999999999999,76.21000000000002,36.75,4.830000000000003,45.59999999999998
Afghanistan,Sharafuddin Ashraf,http://www.espncricinfo.com/ci/content/player/633362.html,Allrounder,Right-hand bat,Slow left-arm orthodox,7881.666666666667,8.83,63.09000000000002,38.66,4.28,54.10000000000001
Afghanistan,"Hasti Gul, ",http://www.espncricinfo.com/ci/content/player/320281.html,Bowler,Right-hand bat,Right-arm medium,9375.0,0.5,209.09,24.33,3.84,38.0
Afghanistan,Hamid Hassan,http://www.espncricinfo.com/ci/content/player/311427.html,Bowler,Right-hand bat,Right-arm fast,9674.25925925926,7.069999999999997,53.79999999999997,20.82,4.5900000000000025,27.200000000000006
Afghanistan,"Rashid Khan, ",http://www.espncricinfo.com/ci/content/player/793463.html,Bowler,Right-hand bat,Legbreak googly,7061.3,23.47,101.39,15.080000000000002,3.9099999999999993,23.099999999999998
Afghanistan,"Sharafuddin Ashraf, ",http://www.espncricinfo.com/ci/content/player/633362.html,Allrounder,Right-hand bat,Slow left-arm orthodox,8312.166666666666,8.83,63.09000000000001,38.66,4.28,54.1
Afghanistan,"Shapoor Zadran, ",http://www.espncricinfo.com/ci/content/player/319746.html,Bowler,Left-hand bat,Left-arm fast-medium,9092.857142857143,6.700000000000001,41.87,36.949999999999996,4.8,46.10000000000001
Afghanistan,Izatullah Dawlatzai,http://www.espncricinfo.com/ci/content/player/402247.html,Bowler,Right-hand bat,Right-arm fast-medium,7751.0,3.5,25.92,18.25,4.17,26.2
Afghanistan,Fareed Ahmad,http://www.espncricinfo.com/ci/content/player/568136.html,Bowler,Left-hand bat,Left-arm fast-medium,7961.333333333333,0.33,16.66,28.600000000000005,5.72,30.0
Afghanistan,Yamin Ahmadzai,http://www.espncricinfo.com/ci/content/player/440968.html,Bowler,Right-hand bat,Right-arm medium-fast,8690.333333333334,3.0,15.78,45.0,5.0,54.0
Afghanistan,Ahmed Shah,http://www.espncricinfo.com/ci/content/player/318337.html,Opening batsman,Left-hand bat,Slow left-arm orthodox,9446.0,2.0,20.0,203.0,12.0,179.0
Afghanistan,Dawlat Ahmadzai,http://www.espncricinfo.com/ci/content/player/25917.html,Bowler,Right-hand bat,Right-arm fast-medium,8992.0,0.33,5.88,121.0,6.48,112.0
Afghanistan,Najeeb Tarakai,http://www.espncricinfo.com/ci/content/player/533953.html,Opening batsman,Right-hand bat,Right-arm offbreak,9547.0,5.0,27.77,203.0,26.0,179.0
Afghanistan,"Rahmat Shah, ",http://www.espncricinfo.com/ci/content/player/533956.html,Allrounder,Right-hand bat,Legbreak googly,7926.333333333333,35.9,70.89,35.25,6.010000000000001,35.1
Afghanistan,Nasir Jamal,http://www.espncricinfo.com/ci/content/player/524048.html,Middle-order batsman,Right-hand bat,Legbreak googly,8413.866666666667,27.069999999999997,65.53999999999999,199.53333333333333,7.0,202.4
Afghanistan,Karim Janat,http://www.espncricinfo.com/ci/content/player/793467.html,Bowling allrounder,Right-hand bat,Right-arm medium,6772.0,9.0,27.27,199.0,7.75,201.0
Afghanistan,"Dawlat Ahmadzai, ",http://www.espncricinfo.com/ci/content/player/25917.html,Bowler,Right-hand bat,Right-arm fast-medium,9365.5,0.5,6.25,121.0,6.48,112.0
Afghanistan,"Izatullah Dawlatzai, ",http://www.espncricinfo.com/ci/content/player/402247.html,Bowler,Right-hand bat,Right-arm fast-medium,7092.0,3.5,25.92,18.25,4.17,26.2
Afghanistan,"Karim Sadiq, ",http://www.espncricinfo.com/ci/content/player/319758.html,Opening batsman,Right-hand bat,Right-arm offbreak,10269.5,23.75,80.91,33.5,3.76,53.3
Afghanistan,Hasti Gul,http://www.espncricinfo.com/ci/content/player/320281.html,Bowler,Right-hand bat,Right-arm medium,9240.0,1.0,209.09,24.33,3.84,38.0
Afghanistan,Zakiullah Zaki,http://www.espncricinfo.com/ci/content/player/307657.html,Bowler,Right-hand bat,Legbreak,7928.0,0.5,13.63,251.0,6.75,234.0
Afghanistan,Abdullah Mazari,http://www.espncricinfo.com/ci/content/player/390752.html,Bowler,Left-hand bat,Slow left-arm orthodox,8684.0,3.0,18.75,24.5,3.06,48.0
Afghanistan,"Nawroz Mangal, ",http://www.espncricinfo.com/ci/content/player/318334.html,Top-order batsman,Right-hand bat,Right-arm offbreak,9528.0,27.11,75.33,29.37,4.81,36.6
Afghanistan,"Raees Ahmadzai, ",http://www.espncricinfo.com/ci/content/player/320284.html,Middle-order batsman,Right-hand bat,Right-arm offbreak,9129.0,29.33,64.23,199.0,4.0,201.0
Afghanistan,Naveen-ul-Haq,http://www.espncricinfo.com/ci/content/player/793447.html,Bowler,Right-hand bat,Right-arm medium-fast,6213.5,0.33,5.88,55.5,6.05,55.0
Afghanistan,Rokhan Barakzai,http://www.espncricinfo.com/ci/content/player/793907.html,Bowler,Left-hand bat,Slow left-arm orthodox,9858.0,0.33,5.88,22.5,4.5,30.0
Africa XI,E Chigumbura,http://www.espncricinfo.com/ci/content/player/55343.html,Allrounder,Right-hand bat,Right-arm fast-medium,7756.333333333333,25.23,80.02,42.31,5.91,42.9
Africa XI,SO Tikolo,http://www.espncricinfo.com/ci/content/player/24728.html,Allrounder,Right-hand bat,Right-arm offbreak,12802.75,29.05,75.77,34.2,4.8,42.7
Africa XI,AB de Villiers,http://www.espncricinfo.com/ci/content/player/44936.html,Wicketkeeper batsman,Right-hand bat,Right-arm medium,8248.8,53.5,101.09,28.85,6.31,27.4
Africa XI,SM Pollock,http://www.espncricinfo.com/ci/content/player/46774.html,Allrounder,Right-hand bat,Right-arm fast-medium,12116.8,26.45,86.69,24.5,3.6700000000000004,39.9
Africa XI,MV Boucher,http://www.espncricinfo.com/ci/content/player/44111.html,Wicketkeeper batsman,Right-hand bat,Right-arm medium,10880.8,28.57,84.76,199.8,24.4,196.6
Africa XI,N Boje,http://www.espncricinfo.com/ci/content/player/44091.html,Bowler,Left-hand bat,Slow left-arm orthodox,11839.5,26.67,88.7,35.57,4.51,47.3
Africa XI,JA Morkel,http://www.espncricinfo.com/ci/content/player/46248.html,Bowling allrounder,Left-hand bat,Right-arm medium-fast,9493.5,23.69,100.25,37.98,5.49,41.4
Africa XI,"M Morkel, ",http://www.espncricinfo.com/ci/content/player/46538.html,Bowler,Left-hand bat,Right-arm fast,8282.0,9.24,75.7,25.32,4.95,30.6
Africa XI,DW Steyn,http://www.espncricinfo.com/ci/content/player/47492.html,Bowler,Right-hand bat,Right-arm fast,8087.0,9.35,64.94,25.95,4.87,31.9
Africa XI,M Morkel,http://www.espncricinfo.com/ci/content/player/46538.html,Bowler,Left-hand bat,Right-arm fast,8279.5,9.24,75.7,25.32,4.95,30.6
Africa XI,J Botha,http://www.espncricinfo.com/ci/content/player/44149.html,Allrounder,Right-hand bat,Right-arm offbreak,9169.5,19.03,85.77,40.5,4.57,53.0
Africa XI,V Sibanda,http://www.espncricinfo.com/ci/content/player/55787.html,Opening batsman,Right-hand bat,"Right-arm medium, Right-arm offbreak",8643.5,24.54,63.48,88.33,5.95,89.0
Africa XI,PJ Ongondo,http://www.espncricinfo.com/ci/content/player/24762.html,Bowler,Right-hand bat,Right-arm fast-medium,11077.0,9.09,62.96,30.12,4.54,39.7
Africa XI,JH Kallis,http://www.espncricinfo.com/ci/content/player/45789.html,Allrounder,Right-hand bat,Right-arm fast-medium,10898.0,44.36,72.89,31.79,4.84,39.3
Asia XI,V Sehwag,http://www.espncricinfo.com/ci/content/player/35263.html,Top-order batsman,Right-hand bat,Right-arm offbreak,10092.166666666666,35.050000000000004,104.33,40.13,5.259999999999999,45.699999999999996
Asia XI,CRD Fernando,http://www.espncricinfo.com/ci/content/player/48835.html,Bowler,Right-hand bat,Right-arm fast-medium,10187.0,9.19,60.96,30.2,5.2,34.7
Asia XI,Yuvraj Singh,http://www.espncricinfo.com/ci/content/player/36084.html,Middle-order batsman,Left-hand bat,Slow left-arm orthodox,9309.333333333334,36.55,87.67,38.68,5.1,45.4
Asia XI,A Nehra,http://www.espncricinfo.com/ci/content/player/31820.html,Bowler,Right-hand bat,Left-arm medium-fast,9607.0,5.64,57.31,31.72,5.19,36.6
Asia XI,DPMD Jayawardene,http://www.espncricinfo.com/ci/content/player/49289.html,Batsman,Right-hand bat,Right-arm medium,10805.0,33.37,78.96,70.37,5.69,74.1
Asia XI,Mohammad Asif,http://www.espncricinfo.com/ci/content/player/41411.html,Bowler,Left-hand bat,Right-arm fast-medium,8936.0,3.77,34.0,33.13,4.71,42.1
Asia XI,Abdul Razzaq,http://www.espncricinfo.com/ci/content/player/39836.html,Allrounder,Right-hand bat,Right-arm fast-medium,9318.0,29.7,81.25,31.83,4.69,40.6
Asia XI,R Dravid,http://www.espncricinfo.com/ci/content/player/28114.html,Top-order batsman,Right-hand bat,Right-arm offbreak,11687.0,39.16,71.24,42.5,5.48,46.5
Asia XI,Shoaib Akhtar,http://www.espncricinfo.com/ci/content/player/42655.html,Bowler,Right-hand bat,Right-arm fast,10963.5,8.95,73.23,24.97,4.76,31.4
Asia XI,Mashrafe Mortaza,http://www.espncricinfo.com/ci/content/player/56007.html,Bowler,Right-hand bat,Right-arm fast-medium,8647.0,14.01,87.51,31.53,4.8,39.3
Asia XI,Z Khan,http://www.espncricinfo.com/ci/content/player/30102.html,Bowler,Right-hand bat,Left-arm fast-medium,10031.6,12.0,73.46,29.43,4.93,35.8
Asia XI,"Mohammad Asif, ",http://www.espncricinfo.com/ci/content/player/41411.html,Bowler,Left-hand bat,Right-arm fast-medium,8937.0,3.77,34.0,33.13,4.71,42.1
Asia XI,Mohammad Rafique,http://www.espncricinfo.com/ci/content/player/55973.html,Allrounder,Left-hand bat,Slow left-arm orthodox,13426.5,13.38,71.61,37.91,4.43,51.3
Asia XI,Mohammad Ashraful,http://www.espncricinfo.com/ci/content/player/55988.html,Middle-order batsman,Right-hand bat,"Right-arm offbreak, Legbreak",7711.0,22.23,70.1,36.72,5.69,38.7
Asia XI,Harbhajan Singh,http://www.espncricinfo.com/ci/content/player/29264.html,Bowler,Right-hand bat,Right-arm offbreak,9836.0,13.3,81.06,33.35,4.31,46.3
Asia XI,ST Jayasuriya,http://www.espncricinfo.com/ci/content/player/49209.html,Allrounder,Left-hand bat,Slow left-arm orthodox,13637.5,32.36,91.2,36.75,4.78,46.0
Asia XI,M Muralitharan,http://www.espncricinfo.com/ci/content/player/49636.html,Bowler,Right-hand bat,Right-arm offbreak,12103.0,6.8,77.56,23.08,3.93,35.2
Asia XI,KC Sangakkara,http://www.espncricinfo.com/ci/content/player/50710.html,Wicketkeeper batsman,Left-hand bat,Right-arm offbreak,10084.0,41.98,78.86,201.66666666666666,24.666666666666668,186.33333333333334
Asia XI,Shahid Afridi,http://www.espncricinfo.com/ci/content/player/42639.html,Allrounder,Right-hand bat,Legbreak googly,9301.5,23.57,117.0,34.51,4.62,44.7
Asia XI,"A Nehra, ",http://www.espncricinfo.com/ci/content/player/31820.html,Bowler,Right-hand bat,Left-arm medium-fast,9610.0,5.64,57.31,31.72,5.19,36.6
Asia XI,MS Dhoni,http://www.espncricinfo.com/ci/content/player/28081.html,Wicketkeeper batsman,Right-hand bat,Right-arm medium,9467.333333333334,50.72,87.55,31.0,5.16,36.0
Australia,"AJ Bichel, ",http://www.espncricinfo.com/ci/content/player/4146.html,Bowler,Right-hand bat,Right-arm fast-medium,11483.458333333334,20.470000000000013,78.5,31.57000000000001,4.53,41.70000000000002
Australia,B Lee,http://www.espncricinfo.com/ci/content/player/6278.html,Bowler,Right-hand bat,Right-arm fast,10774.805555555555,17.80999999999996,83.57999999999994,23.35999999999999,4.7599999999999945,29.40000000000006
Australia,"BR Dorey, ",http://www.espncricinfo.com/ci/content/player/5112.html,Bowler,Right-hand bat,Right-arm fast-medium,10392.0,2.0,25.0,73.0,5.4,81.0
Australia,"B Lee, ",http://www.espncricinfo.com/ci/content/player/6278.html,Bowler,Right-hand bat,Right-arm fast,10374.970297029702,17.80999999999996,83.57999999999994,23.359999999999978,4.759999999999994,29.400000000000055
Australia,NW Bracken,http://www.espncricinfo.com/ci/content/player/4185.html,Bowler,Right-hand bat,Left-arm fast-medium,10790.704918032787,11.700000000000008,70.55999999999997,24.359999999999978,4.409999999999998,33.0
Australia,MG Johnson,http://www.espncricinfo.com/ci/content/player/6033.html,Bowler,Left-hand bat,Left-arm fast,10486.773195876289,16.10999999999997,96.35000000000018,25.26000000000003,4.829999999999996,31.300000000000036
Australia,"MG Johnson, ",http://www.espncricinfo.com/ci/content/player/6033.html,Bowler,Left-hand bat,Left-arm fast,10633.818181818182,16.11000000000001,96.34999999999995,25.259999999999994,4.8300000000000045,31.299999999999976
Australia,"GB Hogg, ",http://www.espncricinfo.com/ci/content/player/5681.html,Allrounder,Left-hand bat,Slow left-arm chinaman,12599.44,20.25,78.67999999999995,26.839999999999986,4.509999999999997,35.599999999999966
Australia,"RJ Bright, ",http://www.espncricinfo.com/ci/content/player/4208.html,Bowler,Right-hand bat,Slow left-arm orthodox,9354.333333333334,16.5,54.09,116.66000000000001,4.54,154.0
Australia,"NW Bracken, ",http://www.espncricinfo.com/ci/content/player/4185.html,Bowler,Right-hand bat,Left-arm fast-medium,10483.653846153846,11.700000000000001,70.55999999999996,24.359999999999992,4.4099999999999975,33.0
Australia,GB Hogg,http://www.espncricinfo.com/ci/content/player/5681.html,Allrounder,Left-hand bat,Slow left-arm chinaman,12154.125,20.25,78.68,26.83999999999997,4.509999999999996,35.59999999999996
Australia,"JN Gillespie, ",http://www.espncricinfo.com/ci/content/player/5392.html,Bowler,Right-hand bat,Right-arm fast,10246.08888888889,12.559999999999995,78.53000000000007,25.41999999999999,4.21,36.200000000000024
Australia,JN Gillespie,http://www.espncricinfo.com/ci/content/player/5392.html,Bowler,Right-hand bat,Right-arm fast,9637.469387755102,12.559999999999992,78.53000000000009,25.419999999999998,4.210000000000001,36.200000000000024
Australia,AJ Bichel,http://www.espncricinfo.com/ci/content/player/4146.html,Bowler,Right-hand bat,Right-arm fast-medium,11255.452380952382,20.47000000000002,78.5,31.57,4.53,41.70000000000003
Australia,"NM Hauritz, ",http://www.espncricinfo.com/ci/content/player/5593.html,Bowler,Right-hand bat,Right-arm offbreak,9819.96,22.39999999999999,96.27,34.149999999999984,4.739999999999998,43.20000000000002
Australia,"SR Clark, ",http://www.espncricinfo.com/ci/content/player/4582.html,Bowler,Right-hand bat,Right-arm fast-medium,11407.846153846154,13.800000000000002,78.39999999999999,27.86000000000001,4.840000000000002,34.5
Australia,"MS Kasprowicz, ",http://www.espncricinfo.com/ci/content/player/6126.html,Bowler,Right-hand bat,Right-arm fast-medium,11282.15,18.5,83.14000000000003,24.980000000000008,4.51,33.2
Australia,"MG Hughes, ",http://www.espncricinfo.com/ci/content/player/5726.html,Bowler,Right-hand bat,Right-arm fast,10474.6,11.110000000000003,74.62000000000002,29.33999999999999,4.079999999999999,43.100000000000016
Australia,"PR Reiffel, ",http://www.espncricinfo.com/ci/content/player/7326.html,Bowler,Right-hand bat,Right-arm fast-medium,10774.657142857142,13.970000000000013,70.94000000000004,29.20000000000002,3.9200000000000004,44.59999999999998
Australia,SK Warne,http://www.espncricinfo.com/ci/content/player/8166.html,Bowler,Right-hand bat,Legbreak googly,10449.81308411215,13.049999999999976,72.03999999999998,25.730000000000015,4.25,36.30000000000007
Australia,"SK Warne, ",http://www.espncricinfo.com/ci/content/player/8166.html,Bowler,Right-hand bat,Legbreak googly,10455.595238095239,13.049999999999981,72.03999999999998,25.73000000000001,4.25,36.30000000000004
Australia,PR Reiffel,http://www.espncricinfo.com/ci/content/player/7326.html,Bowler,Right-hand bat,Right-arm fast-medium,10643.192982456141,13.970000000000017,70.94000000000004,29.20000000000003,3.9199999999999955,44.59999999999996
Australia,"BP Julian, ",http://www.espncricinfo.com/ci/content/player/6056.html,Allrounder,Right-hand bat,Left-arm fast-medium,10141.75,13.17,89.60000000000001,45.31,5.21,52.0
Australia,MG Hughes,http://www.espncricinfo.com/ci/content/player/5726.html,Bowler,Right-hand bat,Right-arm fast,10538.611111111111,11.110000000000005,74.61999999999999,29.33999999999999,4.079999999999999,43.100000000000016
Australia,GRJ Matthews,http://www.espncricinfo.com/ci/content/player/6525.html,Allrounder,Left-hand bat,Right-arm offbreak,10167.122448979591,16.720000000000017,67.94000000000004,35.15000000000003,4.28,49.199999999999996
Australia,"GRJ Matthews, ",http://www.espncricinfo.com/ci/content/player/6525.html,Allrounder,Left-hand bat,Right-arm offbreak,10107.25,16.72,67.94,35.15,4.28,49.199999999999996
Australia,BP Julian,http://www.espncricinfo.com/ci/content/player/6056.html,Allrounder,Right-hand bat,Left-arm fast-medium,10292.470588235294,13.169999999999995,89.59999999999998,45.30999999999999,5.209999999999999,52.0
Australia,MS Kasprowicz,http://www.espncricinfo.com/ci/content/player/6126.html,Bowler,Right-hand bat,Right-arm fast-medium,10670.857142857143,18.5,83.14000000000003,24.980000000000008,4.510000000000001,33.20000000000001
Australia,SW Tait,http://www.espncricinfo.com/ci/content/player/8076.html,Bowler,Right-hand bat,Right-arm fast,9811.6875,12.5,86.20000000000003,23.56,5.1899999999999995,27.199999999999992
Australia,TG Hogan,http://www.espncricinfo.com/ci/content/player/5679.html,Bowler,Right-hand bat,Slow left-arm orthodox,9895.75,9.0,75.77999999999999,24.949999999999992,3.75,39.800000000000004
Australia,RJ Bright,http://www.espncricinfo.com/ci/content/player/4208.html,Bowler,Right-hand bat,Slow left-arm orthodox,9725.75,16.5,54.09000000000002,116.65999999999998,4.54,154.0
Australia,PJ Cummins,http://www.espncricinfo.com/ci/content/player/489889.html,Bowler,Right-hand bat,Right-arm fast,8511.85294117647,11.430000000000005,70.38000000000005,26.529999999999983,5.180000000000004,30.600000000000016
Australia,"PJ Cummins, ",http://www.espncricinfo.com/ci/content/player/489889.html,Bowler,Right-hand bat,Right-arm fast,8668.538461538461,11.430000000000003,70.38,26.529999999999998,5.180000000000001,30.600000000000005
Australia,A Zampa,http://www.espncricinfo.com/ci/content/player/379504.html,Bowler,Right-hand bat,Legbreak googly,9416.833333333334,7.069999999999996,63.46000000000002,35.45000000000002,5.5900000000000025,38.0
Australia,NM Lyon,http://www.espncricinfo.com/ci/content/player/272279.html,Bowler,Right-hand bat,Right-arm offbreak,10280.611111111111,23.0,94.52,44.34000000000002,4.86,54.600000000000016
Australia,"NM Lyon, ",http://www.espncricinfo.com/ci/content/player/272279.html,Bowler,Right-hand bat,Right-arm offbreak,11436.42857142857,23.0,94.52,44.339999999999996,4.86,54.60000000000001
Australia,MA Starc,http://www.espncricinfo.com/ci/content/player/311592.html,Bowler,Left-hand bat,Left-arm fast,9394.5,12.720000000000013,89.44999999999995,21.440000000000023,4.9499999999999975,25.899999999999984
Australia,NM Coulter-Nile,http://www.espncricinfo.com/ci/content/player/261354.html,Bowler,Right-hand bat,Right-arm fast,10492.315789473685,12.830000000000007,81.04999999999998,26.56,5.47,29.0
Australia,KW Richardson,http://www.espncricinfo.com/ci/content/player/272262.html,Bowler,Right-hand bat,Right-arm fast-medium,9367.25,10.0,90.89999999999999,32.82,5.5,35.699999999999996
Australia,JA Richardson,http://www.espncricinfo.com/ci/content/player/774223.html,Bowler,Right-hand bat,Right-arm fast,8042.25,13.599999999999998,80.95,26.32999999999999,5.8500000000000005,27.0
Australia,AJ Tye,http://www.espncricinfo.com/ci/content/player/459508.html,Bowler,Right-hand bat,Right-arm medium-fast,11426.0,14.25,118.75,32.66,6.07,32.199999999999996
